지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa)
108,서울,2020-09-21 10:00,19.3,,1.6,70,59,1009.7
108,서울,2020-09-21 11:00,20.9,,1.8,50,48,1009.5
108,서울,2020-09-21 12:00,22.8,,1.6,140,43,1008.5
108,서울,2020-09-21 13:00,24,,2,90,37,1007.8
108,서울,2020-09-21 14:00,24,,1.9,160,36,1007.5
108,서울,2020-09-21 15:00,24.7,,1.8,90,38,1007.2
108,서울,2020-09-21 16:00,25,,1.9,70,37,1007
108,서울,2020-09-21 17:00,24.5,,1.7,110,38,1006.9
108,서울,2020-09-21 18:00,22.8,,2,90,37,1007
108,서울,2020-09-21 19:00,21.1,,2,50,44,1007
108,서울,2020-09-21 20:00,20.1,,2.2,20,49,1007.2
108,서울,2020-09-21 21:00,19.3,,.3,0,56,1007.9
108,서울,2020-09-21 22:00,18.7,,1.2,50,57,1008.2
108,서울,2020-09-21 23:00,18,,1.6,20,61,1008.4
108,서울,2020-09-22 00:00,17.2,,1.8,50,67,1008.6
108,서울,2020-09-22 01:00,16.5,,2.5,50,69,1008.8
108,서울,2020-09-22 02:00,16.5,,2.7,50,70,1009
108,서울,2020-09-22 03:00,16.5,,2.8,50,71,1009.1
108,서울,2020-09-22 04:00,16.5,,2.1,70,70,1009
108,서울,2020-09-22 05:00,16.2,,2.2,50,71,1009.1
108,서울,2020-09-22 06:00,15.6,,2.4,50,72,1009.3
108,서울,2020-09-22 07:00,15.5,,2.8,50,73,1009.9
108,서울,2020-09-22 08:00,16.7,,2.1,70,66,1010
108,서울,2020-09-22 09:00,19,,2,70,56,1010.1
108,서울,2020-09-22 10:00,20.6,,3.4,50,53,1010.3
108,서울,2020-09-22 11:00,22.1,,2.9,70,46,1010
108,서울,2020-09-22 12:00,23.2,,2.2,70,45,1009.2
108,서울,2020-09-22 13:00,24,,2.1,90,38,1008.5
108,서울,2020-09-22 14:00,24.7,,2,50,36,1007.6
108,서울,2020-09-22 15:00,25.5,,2.1,50,37,1007.3
108,서울,2020-09-22 16:00,25.2,,3.8,50,40,1006.9
108,서울,2020-09-22 17:00,24.8,,3.4,50,42,1006.8
108,서울,2020-09-22 18:00,23.8,,2,70,45,1007.1
108,서울,2020-09-22 19:00,22.4,,3.4,70,50,1007.5
108,서울,2020-09-22 20:00,21.1,,3.4,50,55,1007.3
108,서울,2020-09-22 21:00,20.2,,2.7,50,58,1008.2
108,서울,2020-09-22 22:00,19.2,,3.3,50,58,1008.5
108,서울,2020-09-22 23:00,18.4,,3.5,70,57,1008.8
108,서울,2020-09-23 00:00,18.1,,3.4,50,58,1009
108,서울,2020-09-23 01:00,17.6,,2.7,70,59,1009.2
108,서울,2020-09-23 02:00,17,,2.5,70,61,1008.8
108,서울,2020-09-23 03:00,16.3,,3.1,50,64,1008.3
108,서울,2020-09-23 04:00,16,,3,50,64,1008.1
108,서울,2020-09-23 05:00,15.3,,2.8,50,67,1008.5
108,서울,2020-09-23 06:00,15.4,,3.5,50,67,1008.4
108,서울,2020-09-23 07:00,15.4,,3.9,50,66,1008.4
108,서울,2020-09-23 08:00,15.7,,3.2,50,66,1008.9
108,서울,2020-09-23 09:00,17.2,,3.1,50,64,1009
108,서울,2020-09-23 10:00,19.8,,3.4,70,59,1009.2
108,서울,2020-09-23 11:00,21.1,,3.6,50,58,1008.9
108,서울,2020-09-23 12:00,22.8,,3.7,50,53,1008.6
108,서울,2020-09-23 13:00,22.7,,4.7,50,54,1008
108,서울,2020-09-23 14:00,23.7,,4.8,50,51,1007.2
108,서울,2020-09-23 15:00,23.2,,3.5,70,54,1007.1
108,서울,2020-09-23 16:00,23.7,,3.6,70,51,1007.2
108,서울,2020-09-23 17:00,22.7,,4.6,50,51,1007.2
108,서울,2020-09-23 18:00,21.1,,4.1,50,55,1007.6
108,서울,2020-09-23 19:00,20.2,,3.5,50,57,1007.7
108,서울,2020-09-23 20:00,19.6,,2.7,50,59,1008
108,서울,2020-09-23 21:00,19.2,,2.6,50,60,1008.4
108,서울,2020-09-23 22:00,19,,3.5,50,61,1008.3
108,서울,2020-09-23 23:00,18.8,,3.3,50,62,1008.1
108,서울,2020-09-24 00:00,18.6,,3.5,70,62,1007.8
108,서울,2020-09-24 01:00,18.3,,3.2,70,62,1007.6
108,서울,2020-09-24 02:00,18,,2.9,50,64,1007.3
108,서울,2020-09-24 03:00,18,,3.3,50,63,1006.9
108,서울,2020-09-24 04:00,17.7,,3.1,50,64,1006.7
108,서울,2020-09-24 05:00,17.1,,3.3,50,67,1006.6
108,서울,2020-09-24 06:00,16.9,,3.6,70,70,1006.7
108,서울,2020-09-24 07:00,17,,3.5,50,70,1006.8
108,서울,2020-09-24 08:00,18.4,,3.2,70,66,1006.7
108,서울,2020-09-24 09:00,20.3,,3.4,50,61,1006.8
108,서울,2020-09-24 10:00,22,,3.3,70,57,1006.7
108,서울,2020-09-24 11:00,23.5,,3.4,90,54,1006.2
108,서울,2020-09-24 12:00,24.1,,4,70,53,1005.7
108,서울,2020-09-24 13:00,24.5,,4.9,70,51,1005.1
108,서울,2020-09-24 14:00,24.9,,4.7,50,51,1004.2
108,서울,2020-09-24 15:00,24.7,,3.3,70,53,1003.7
108,서울,2020-09-24 16:00,24.7,,3.8,50,51,1003.4
108,서울,2020-09-24 17:00,24.1,,3.6,50,51,1003.4
108,서울,2020-09-24 18:00,22.5,,3.8,50,55,1003.7
108,서울,2020-09-24 19:00,21.3,,4.4,50,57,1003.6
108,서울,2020-09-24 20:00,20.4,,4.9,50,60,1004.1
108,서울,2020-09-24 21:00,19.9,,2.9,70,60,1004.7
108,서울,2020-09-24 22:00,19.6,,3.6,70,60,1004.6
108,서울,2020-09-24 23:00,19.2,,2.1,50,61,1004.5
108,서울,2020-09-25 00:00,18.7,,3,50,62,1004.2
108,서울,2020-09-25 01:00,18,,2.4,50,66,1004
108,서울,2020-09-25 02:00,17.6,,.2,0,67,1003.7
108,서울,2020-09-25 03:00,17.1,,1.6,70,70,1003.2
108,서울,2020-09-25 04:00,16.7,,1.5,70,73,1003
108,서울,2020-09-25 05:00,16.6,,.5,270,75,1003
108,서울,2020-09-25 06:00,16.7,,1.3,230,77,1003.3
108,서울,2020-09-25 07:00,16.9,,.5,270,77,1003.7
108,서울,2020-09-25 08:00,17.8,,.6,290,76,1003.7
108,서울,2020-09-25 09:00,19,,.5,270,75,1003.7
108,서울,2020-09-25 10:00,22.8,,3.3,50,62,1003.6
108,서울,2020-09-25 11:00,23.6,,3.2,50,60,1003.1
108,서울,2020-09-25 12:00,24.4,,3.5,50,56,1003
108,서울,2020-09-25 13:00,24.4,,3.6,70,55,1002.8
108,서울,2020-09-25 14:00,24.5,,4,50,53,1002.3
108,서울,2020-09-25 15:00,24.9,,3.1,50,51,1002.1
108,서울,2020-09-25 16:00,23.8,,3.8,50,52,1002.2
108,서울,2020-09-25 17:00,23.2,,3,70,53,1002.7
108,서울,2020-09-25 18:00,22.2,,3.3,70,57,1003.4
108,서울,2020-09-25 19:00,21.2,,2.9,70,58,1003.8
108,서울,2020-09-25 20:00,20.3,,3.6,70,58,1004.2
108,서울,2020-09-25 21:00,19.5,,3.1,50,58,1005
108,서울,2020-09-25 22:00,18.6,,1.7,50,61,1005.6
108,서울,2020-09-25 23:00,17.7,,2.6,50,68,1005.6
108,서울,2020-09-26 00:00,17.1,,1.9,50,69,1005.5
108,서울,2020-09-26 01:00,16.7,,1.8,50,69,1005.4
108,서울,2020-09-26 02:00,16.6,,1.4,50,68,1005.4
108,서울,2020-09-26 03:00,16.4,,.8,270,70,1005.1
108,서울,2020-09-26 04:00,16.1,,.6,360,70,1005.1
108,서울,2020-09-26 05:00,15.2,,.8,50,76,1005.4
108,서울,2020-09-26 06:00,15,,.7,20,77,1005.7
108,서울,2020-09-26 07:00,15,,1,270,79,1006.5
108,서울,2020-09-26 08:00,16.6,,.7,50,73,1006.9
108,서울,2020-09-26 09:00,18.7,,3.3,50,64,1006.7
108,서울,2020-09-26 10:00,20.4,,2.5,50,58,1007.2
108,서울,2020-09-26 11:00,22.1,,2.8,50,53,1007
108,서울,2020-09-26 12:00,22.4,,2.8,70,54,1006.6
108,서울,2020-09-26 13:00,23.9,,2.4,50,50,1006
108,서울,2020-09-26 14:00,24,,4.5,50,47,1005.7
108,서울,2020-09-26 15:00,24.8,,5.4,50,46,1005.7
108,서울,2020-09-26 16:00,24.1,,4.1,70,46,1005.9
108,서울,2020-09-26 17:00,23.3,,5.5,50,50,1006.1
108,서울,2020-09-26 18:00,22,,4.6,50,52,1006.5
108,서울,2020-09-26 19:00,20.6,,2.3,70,57,1007
108,서울,2020-09-26 20:00,19.6,,2.1,50,62,1007.7
108,서울,2020-09-26 21:00,18.5,,2.6,50,66,1008.3
108,서울,2020-09-26 22:00,17.8,,1.9,50,69,1008.4
108,서울,2020-09-26 23:00,17.3,,2.9,50,71,1008.6
108,서울,2020-09-27 00:00,16.8,,2.2,50,71,1008.8
108,서울,2020-09-27 01:00,16.4,,2.6,50,73,1008.8
108,서울,2020-09-27 02:00,16.1,,1.8,50,74,1008.9
108,서울,2020-09-27 03:00,15.9,,2.2,70,76,1008.5
108,서울,2020-09-27 04:00,15.7,,2.1,70,75,1008.8
108,서울,2020-09-27 05:00,15.4,,1.6,50,76,1009.1
108,서울,2020-09-27 06:00,15.3,,2.6,50,79,1009.6
108,서울,2020-09-27 07:00,15.3,,2.3,70,79,1009.5
108,서울,2020-09-27 08:00,17,,2.1,90,74,1009.8
108,서울,2020-09-27 09:00,19.5,,2.7,70,65,1010.1
108,서울,2020-09-27 10:00,21.1,,2.2,70,61,1010.1
108,서울,2020-09-27 11:00,22.3,,2.6,50,54,1009.9
108,서울,2020-09-27 12:00,23.8,,2.3,50,51,1009
108,서울,2020-09-27 13:00,24.6,,1.6,340,49,1008.3
108,서울,2020-09-27 14:00,25.5,,1.4,90,44,1007.5
108,서울,2020-09-27 15:00,25.6,,1.9,360,44,1007
108,서울,2020-09-27 16:00,25,,1.1,290,47,1006.9
108,서울,2020-09-27 17:00,25.2,,2.9,290,47,1006.7
108,서울,2020-09-27 18:00,23.7,,3.2,320,53,1006.9
108,서울,2020-09-27 19:00,22.8,,3.2,340,56,1007.2
108,서울,2020-09-27 20:00,21.7,,1.2,270,58,1007.6
108,서울,2020-09-27 21:00,20.7,,2.7,290,66,1008.2
108,서울,2020-09-27 22:00,20.1,,1.5,290,68,1008.2
108,서울,2020-09-27 23:00,19.5,,.3,0,70,1008.4
108,서울,2020-09-28 00:00,18.8,,.5,20,72,1008.4
108,서울,2020-09-28 01:00,18.1,,1.2,360,76,1008.3
108,서울,2020-09-28 02:00,17.3,,1.8,20,77,1008.3
108,서울,2020-09-28 03:00,16.7,,1.7,50,79,1008.1
108,서울,2020-09-28 04:00,16.1,,1.8,50,82,1008.2
108,서울,2020-09-28 05:00,16,,1.4,50,84,1008.3
108,서울,2020-09-28 06:00,15.8,,2.5,50,86,1008.3
108,서울,2020-09-28 07:00,15.7,,2.2,50,85,1008.4
108,서울,2020-09-28 08:00,17,,2.1,50,82,1008.7
108,서울,2020-09-28 09:00,19.3,,2.1,50,72,1008.7
108,서울,2020-09-28 10:00,21.4,,2,50,67,1008.4
108,서울,2020-09-28 11:00,23.1,,1.8,50,60,1007.9
108,서울,2020-09-28 12:00,25,,1.7,160,54,1007.2
108,서울,2020-09-28 13:00,24.8,,1.4,290,48,1006.6
108,서울,2020-09-28 14:00,25.8,,2,20,46,1005.7
108,서울,2020-09-28 15:00,26.3,,3.1,270,43,1005.1
108,서울,2020-09-28 16:00,26.3,,1.9,290,44,1004.8
108,서울,2020-09-28 17:00,24.8,,3.5,270,50,1004.8
108,서울,2020-09-28 18:00,23.4,,2.6,290,53,1004.6
108,서울,2020-09-28 19:00,22.2,,1.6,320,56,1004.5
108,서울,2020-09-28 20:00,21.3,,.6,250,61,1004.3
108,서울,2020-09-28 21:00,20.2,,1.8,250,66,1004.7
108,서울,2020-09-28 22:00,19.7,,2.1,290,66,1005
108,서울,2020-09-28 23:00,19.1,,1.7,290,67,1005.1
108,서울,2020-09-29 00:00,19,,2,290,75,1005
108,서울,2020-09-29 01:00,18.4,,1.5,290,78,1004.8
108,서울,2020-09-29 02:00,17.8,,.4,0,80,1004.5
108,서울,2020-09-29 03:00,17,,.8,50,76,1004.2
108,서울,2020-09-29 04:00,16.5,,1,340,78,1003.9
108,서울,2020-09-29 05:00,16,,1.6,20,81,1003.7
108,서울,2020-09-29 06:00,15.5,,1.7,20,84,1003.7
108,서울,2020-09-29 07:00,15.4,,1.5,20,85,1003.7
108,서울,2020-09-29 08:00,16.3,,2.4,50,84,1003.7
108,서울,2020-09-29 09:00,17.8,,1.3,50,80,1003.4
108,서울,2020-09-29 10:00,20.1,,1.2,50,71,1002.9
108,서울,2020-09-29 11:00,22,,2.4,290,57,1002.2
108,서울,2020-09-29 12:00,22.9,,3.5,290,50,1001.5
108,서울,2020-09-29 13:00,22.5,,3,290,46,1000.6
108,서울,2020-09-29 14:00,22.7,,2,290,49,1000.2
108,서울,2020-09-29 15:00,23.2,,2.2,290,48,999.8
108,서울,2020-09-29 16:00,23.7,,3.5,20,51,999.5
108,서울,2020-09-29 17:00,22.7,,2.8,290,52,999.7
108,서울,2020-09-29 18:00,21.8,,2.4,270,56,999.8
108,서울,2020-09-29 19:00,21.1,,2.1,250,61,1000
108,서울,2020-09-29 20:00,20.5,,1.5,270,67,1000.2
108,서울,2020-09-29 21:00,19.9,,1.8,290,70,1000.3
108,서울,2020-09-29 22:00,19.5,,1.3,320,71,1000.5
108,서울,2020-09-29 23:00,19.2,,1.3,290,74,1000.3
108,서울,2020-09-30 00:00,18.8,,1.7,290,77,1000.3
108,서울,2020-09-30 01:00,18.4,,.4,0,78,1000.1
108,서울,2020-09-30 02:00,18.2,,1.5,290,81,1000.4
108,서울,2020-09-30 03:00,17.8,,1.9,20,82,1000.2
108,서울,2020-09-30 04:00,17.3,,1.1,50,82,1000
108,서울,2020-09-30 05:00,16.8,,1.3,20,85,999.9
108,서울,2020-09-30 06:00,16.5,,1.1,50,86,1000.2
108,서울,2020-09-30 07:00,16.2,,2.1,20,87,1000.5
108,서울,2020-09-30 08:00,16.9,,2.4,50,89,1001
108,서울,2020-09-30 09:00,18.5,,1.2,70,82,1001.4
108,서울,2020-09-30 10:00,20.6,,2.1,70,70,1001.5
108,서울,2020-09-30 11:00,22.3,,2.4,50,64,1001.1
108,서울,2020-09-30 12:00,23.5,,2.8,20,59,1000.8
108,서울,2020-09-30 13:00,24.7,,1.7,110,52,1000.2
108,서울,2020-09-30 14:00,25.6,,1.6,180,50,999.7
108,서울,2020-09-30 15:00,24.5,,2.3,360,52,999.3
108,서울,2020-09-30 16:00,23.7,0,2.2,250,58,999.3
108,서울,2020-09-30 17:00,20.9,4.1,2.2,230,81,999.7
108,서울,2020-09-30 18:00,20.7,.2,1.9,360,82,999.9
108,서울,2020-09-30 19:00,19,29.5,2.7,160,90,1000.8
108,서울,2020-09-30 20:00,18.4,4.5,1.9,360,91,1000.6
108,서울,2020-09-30 21:00,18.2,,.7,290,91,1001.3
108,서울,2020-09-30 22:00,17.6,,1.5,20,92,1001.5
108,서울,2020-09-30 23:00,17.1,,2.2,20,92,1001.8
108,서울,2020-10-01 00:00,16.8,,1.9,50,90,1001.8
108,서울,2020-10-01 01:00,16.5,,2.6,50,88,1001.8
108,서울,2020-10-01 02:00,16.2,,2.3,50,87,1002
108,서울,2020-10-01 03:00,16.2,,2.1,70,88,1002.3
108,서울,2020-10-01 04:00,16.2,,1.8,50,85,1002.1
108,서울,2020-10-01 05:00,15.9,,1.9,70,86,1002.5
108,서울,2020-10-01 06:00,15.7,,3,50,87,1002.6
108,서울,2020-10-01 07:00,15.8,,1.7,50,87,1003.3
108,서울,2020-10-01 08:00,16.6,,2.3,50,84,1003.9
108,서울,2020-10-01 09:00,17.9,,1.6,50,80,1004.4
108,서울,2020-10-01 10:00,19.4,,2.1,110,74,1004.5
108,서울,2020-10-01 11:00,20.2,,1.9,140,71,1004.6
108,서울,2020-10-01 12:00,20.7,,2.3,200,68,1004.1
108,서울,2020-10-01 13:00,22,,2.9,160,66,1003.1
108,서울,2020-10-01 14:00,22.7,,2.4,160,65,1002.3
108,서울,2020-10-01 15:00,23.4,,1.5,110,61,1002.5
108,서울,2020-10-01 16:00,22.6,,2.8,200,62,1002.3
108,서울,2020-10-01 17:00,21.5,,4.4,230,66,1002.8
108,서울,2020-10-01 18:00,20.5,,2.6,250,69,1003.1
108,서울,2020-10-01 19:00,19.5,,2.4,250,71,1003.5
108,서울,2020-10-01 20:00,18.9,,1.4,200,73,1003.7
108,서울,2020-10-01 21:00,18.4,,2.1,230,71,1003.9
108,서울,2020-10-01 22:00,18,,1,250,74,1003.9
108,서울,2020-10-01 23:00,17.9,,.8,90,75,1004
108,서울,2020-10-02 00:00,17.5,,1.2,160,75,1003.9
108,서울,2020-10-02 01:00,17.2,,1.3,230,78,1004.2
108,서울,2020-10-02 02:00,16.7,,1.1,180,81,1004.7
108,서울,2020-10-02 03:00,16.5,,1.6,160,81,1004.1
108,서울,2020-10-02 04:00,16.4,,.8,90,84,1003.9
108,서울,2020-10-02 05:00,16.4,,.7,90,84,1004
108,서울,2020-10-02 06:00,16.6,,1.1,50,84,1004.2
108,서울,2020-10-02 07:00,16.6,,1,90,85,1004.6
108,서울,2020-10-02 08:00,17.6,,.9,160,82,1004.7
108,서울,2020-10-02 09:00,19.1,,3,180,78,1005
108,서울,2020-10-02 10:00,19.4,,2.7,180,76,1004.8
108,서울,2020-10-02 11:00,21.5,,3.8,180,69,1004.4
108,서울,2020-10-02 12:00,21.8,,3.9,230,65,1004.5
108,서울,2020-10-02 13:00,21.3,,4.2,230,65,1004.2
108,서울,2020-10-02 14:00,20.9,,3.7,200,67,1003.9
108,서울,2020-10-02 15:00,19.9,0,2.4,200,77,1004.2
108,서울,2020-10-02 16:00,19.8,,2.8,180,80,1004.2
108,서울,2020-10-02 17:00,20.1,,1.8,180,81,1004.3
108,서울,2020-10-02 18:00,20.1,,.9,180,80,1004.5
108,서울,2020-10-02 19:00,20.1,,3.7,180,82,1004.6
108,서울,2020-10-02 20:00,20,,2.4,200,85,1004.9
108,서울,2020-10-02 21:00,19.9,,1.4,200,85,1004.8
108,서울,2020-10-02 22:00,19.9,,1.6,180,86,1005.1
108,서울,2020-10-02 23:00,19.9,,2.4,180,86,1005.2
108,서울,2020-10-03 00:00,19.9,,2.4,200,87,1005.4
108,서울,2020-10-03 01:00,19.8,0,2.3,200,89,1005.2
108,서울,2020-10-03 02:00,19.6,0,1.8,270,90,1005.1
108,서울,2020-10-03 03:00,19.5,,1,250,90,1004.8
108,서울,2020-10-03 04:00,19.3,,1.4,320,90,1005
108,서울,2020-10-03 05:00,18.9,,1.3,340,84,1005.4
108,서울,2020-10-03 06:00,18.7,0,1,270,87,1005.6
108,서울,2020-10-03 07:00,18.4,,.8,340,88,1005.5
108,서울,2020-10-03 08:00,18.6,,.8,360,86,1005.9
108,서울,2020-10-03 09:00,18.9,,1.3,270,86,1006.5
108,서울,2020-10-03 10:00,19.4,,2.1,270,86,1006.9
108,서울,2020-10-03 11:00,21.1,,1.2,200,76,1006.1
108,서울,2020-10-03 12:00,22.5,,2,200,60,1005.1
108,서울,2020-10-03 13:00,22.5,,3.2,250,50,1004.7
108,서울,2020-10-03 14:00,22.3,,2.4,270,54,1004.3
108,서울,2020-10-03 15:00,22.1,,2.4,270,55,1004
108,서울,2020-10-03 16:00,22,,2.5,250,50,1004
108,서울,2020-10-03 17:00,21.4,,2.3,250,52,1004.5
108,서울,2020-10-03 18:00,20.6,,2.9,250,56,1004.4
108,서울,2020-10-03 19:00,19.9,,2.4,270,62,1004
108,서울,2020-10-03 20:00,19.3,,.7,270,66,1004.1
108,서울,2020-10-03 21:00,18.8,,1.5,270,70,1004.4
108,서울,2020-10-03 22:00,18.6,,.1,0,72,1004.3
108,서울,2020-10-03 23:00,18.4,,1.1,290,74,1004.2
108,서울,2020-10-04 00:00,18.3,,1.1,320,76,1004.1
108,서울,2020-10-04 01:00,18.3,0,1.9,270,78,1004.3
108,서울,2020-10-04 02:00,18.2,0,1.7,270,75,1004
108,서울,2020-10-04 03:00,18.1,0,2.1,250,74,1003.8
108,서울,2020-10-04 04:00,17.9,0,2,290,77,1003.7
108,서울,2020-10-04 05:00,17.6,,2.2,250,78,1003.1
108,서울,2020-10-04 06:00,17.2,,1.5,270,78,1002.7
108,서울,2020-10-04 07:00,16.9,,1.8,270,77,1002.8
108,서울,2020-10-04 08:00,17.1,,1.6,290,76,1002.9
108,서울,2020-10-04 09:00,17.6,,1.7,270,71,1002.8
108,서울,2020-10-04 10:00,18.6,,2.3,320,66,1002.6
108,서울,2020-10-04 11:00,19.8,,2.2,270,60,1001.9
108,서울,2020-10-04 12:00,20.6,,2.9,270,46,1001
108,서울,2020-10-04 13:00,21.3,,3.8,230,44,1000.2
108,서울,2020-10-04 14:00,21.3,,4.3,270,45,999.8
108,서울,2020-10-04 15:00,20.5,,4.4,230,60,999.6
108,서울,2020-10-04 16:00,20,,3.2,270,64,999.5
108,서울,2020-10-04 17:00,19.4,,6,270,68,999.6
108,서울,2020-10-04 18:00,15.5,0,6.5,290,67,1001.3
108,서울,2020-10-04 19:00,14,,5,290,61,1002.5
108,서울,2020-10-04 20:00,13.1,,3.6,290,59,1003.4
108,서울,2020-10-04 21:00,12.5,,3.2,320,61,1004.3
108,서울,2020-10-04 22:00,11.8,,2.7,270,63,1005.2
108,서울,2020-10-04 23:00,11.2,,1.7,290,65,1005.6
108,서울,2020-10-05 00:00,10.6,,1.2,270,64,1005.7
108,서울,2020-10-05 01:00,10.3,,2.2,270,64,1006.1
108,서울,2020-10-05 02:00,9.6,,1.5,250,66,1006.4
108,서울,2020-10-05 03:00,9.2,,1.3,270,64,1006.5
108,서울,2020-10-05 04:00,9.2,,1.8,290,66,1006.7
108,서울,2020-10-05 05:00,8.8,,.6,290,69,1006.8
108,서울,2020-10-05 06:00,8.5,,1.6,270,71,1007.2
108,서울,2020-10-05 07:00,8.6,,1.1,320,74,1007.7
108,서울,2020-10-05 08:00,9.7,,1,270,65,1007.9
108,서울,2020-10-05 09:00,12.2,,1.8,270,55,1008.3
108,서울,2020-10-05 10:00,14,,3.7,290,48,1008.4
108,서울,2020-10-05 11:00,15.5,,4.5,290,49,1007.9
108,서울,2020-10-05 12:00,16.6,,4,250,46,1008
108,서울,2020-10-05 13:00,17.1,,3.9,290,46,1007.5
108,서울,2020-10-05 14:00,17.5,,3.3,290,45,1006.7
108,서울,2020-10-05 15:00,18,,4,290,44,1006.5
108,서울,2020-10-05 16:00,18.3,,2.9,270,44,1006.6
108,서울,2020-10-05 17:00,17.4,,3.2,290,46,1006.9
108,서울,2020-10-05 18:00,16,,3.1,270,50,1007.3
108,서울,2020-10-05 19:00,15.1,,2.9,270,52,1008.1
108,서울,2020-10-05 20:00,14.4,,2.9,320,57,1008.7
108,서울,2020-10-05 21:00,13.9,,2.8,340,60,1009.3
108,서울,2020-10-05 22:00,13.4,,3.9,320,65,1009.5
108,서울,2020-10-05 23:00,12.8,,2.3,320,66,1010.1
108,서울,2020-10-06 00:00,12.1,,1.2,250,68,1010.2
108,서울,2020-10-06 01:00,11.3,,1.6,270,73,1010.6
108,서울,2020-10-06 02:00,11.1,,1.1,270,74,1010.8
108,서울,2020-10-06 03:00,10.3,,2,250,75,1011
108,서울,2020-10-06 04:00,9.9,,.6,250,79,1011.1
108,서울,2020-10-06 05:00,9.7,,.6,290,82,1011.2
108,서울,2020-10-06 06:00,9.5,,1.1,50,81,1011.5
108,서울,2020-10-06 07:00,9.4,,1,20,80,1011.7
108,서울,2020-10-06 08:00,10.4,,.3,0,79,1012.2
108,서울,2020-10-06 09:00,12.6,,2.7,290,69,1012.5
108,서울,2020-10-06 10:00,14,,3.6,290,58,1012.8
108,서울,2020-10-06 11:00,15.3,,3.8,290,48,1012.4
108,서울,2020-10-06 12:00,16.8,,2.9,320,45,1012.5
108,서울,2020-10-06 13:00,17.9,,2.7,270,44,1012.2
108,서울,2020-10-06 14:00,18.9,,2.3,250,39,1011.5
108,서울,2020-10-06 15:00,19.2,,2.4,270,40,1011
108,서울,2020-10-06 16:00,19.3,,2.8,290,38,1011.2
108,서울,2020-10-06 17:00,18.7,,2,290,36,1011.2
108,서울,2020-10-06 18:00,17.1,,1.9,340,39,1011.5
108,서울,2020-10-06 19:00,15.7,,1.3,360,44,1012
108,서울,2020-10-06 20:00,15.3,,2.1,320,46,1012.8
108,서울,2020-10-06 21:00,14.8,,2.1,290,48,1013.3
108,서울,2020-10-06 22:00,14.6,,2.7,320,49,1013.9
108,서울,2020-10-06 23:00,13.6,,2.3,290,53,1014.3
108,서울,2020-10-07 00:00,13.5,,1.9,320,50,1014.5
108,서울,2020-10-07 01:00,12.6,,.4,0,55,1014.4
108,서울,2020-10-07 02:00,12.4,,.9,50,55,1014.8
108,서울,2020-10-07 03:00,11.6,,1.2,20,58,1015.3
108,서울,2020-10-07 04:00,11,,2.3,50,61,1015.1
108,서울,2020-10-07 05:00,10.8,,1,70,62,1015.3
108,서울,2020-10-07 06:00,10.3,,2.4,20,65,1015.8
108,서울,2020-10-07 07:00,10,,2.2,70,64,1016.2
108,서울,2020-10-07 08:00,10.9,,.9,70,64,1016.7
108,서울,2020-10-07 09:00,14.1,,1.9,50,55,1017.2
108,서울,2020-10-07 10:00,16.5,,2.1,70,46,1017.3
108,서울,2020-10-07 11:00,18.2,,2.6,50,41,1016.8
108,서울,2020-10-07 12:00,19.3,,2.1,50,38,1016
108,서울,2020-10-07 13:00,20.5,,3,50,35,1015.1
108,서울,2020-10-07 14:00,21.4,,3.2,50,31,1014.4
108,서울,2020-10-07 15:00,21.7,,2.6,50,29,1014.1
108,서울,2020-10-07 16:00,22,,3.3,50,26,1013.9
108,서울,2020-10-07 17:00,20.7,,1.8,50,29,1014.3
108,서울,2020-10-07 18:00,19.7,,1.9,320,34,1014.8
108,서울,2020-10-07 19:00,18.5,,3.2,320,42,1015.3
108,서울,2020-10-07 20:00,17.7,,1.2,20,44,1015.7
108,서울,2020-10-07 21:00,16.2,,1.6,70,48,1016.3
108,서울,2020-10-07 22:00,15.7,,1.9,50,51,1016.5
108,서울,2020-10-07 23:00,15.4,,2.6,50,58,1016.5
108,서울,2020-10-08 00:00,15,,2.8,70,64,1016.5
108,서울,2020-10-08 01:00,14.7,,2,70,66,1016.6
108,서울,2020-10-08 02:00,14.1,,1.9,70,68,1016.7
108,서울,2020-10-08 03:00,13.5,,1.7,50,69,1016.6
108,서울,2020-10-08 04:00,13.1,,2.4,70,73,1017
108,서울,2020-10-08 05:00,12.6,,2,50,72,1017.3
108,서울,2020-10-08 06:00,12.3,,1.8,50,75,1017.6
108,서울,2020-10-08 07:00,12.3,,3.4,70,77,1017.6
108,서울,2020-10-08 08:00,13.8,,2,70,73,1018.3
108,서울,2020-10-08 09:00,16.5,,3.4,50,64,1018.6
108,서울,2020-10-08 10:00,18.1,,3.7,70,58,1018.8
108,서울,2020-10-08 11:00,19.8,,4.2,50,53,1018
108,서울,2020-10-08 12:00,20.9,,4,70,45,1017.1
108,서울,2020-10-08 13:00,21.7,,4.3,70,44,1016.1
108,서울,2020-10-08 14:00,22.2,,3.7,70,44,1015.8
108,서울,2020-10-08 15:00,22.8,,3.3,70,42,1015.3
108,서울,2020-10-08 16:00,22.8,,4.2,50,37,1015
108,서울,2020-10-08 17:00,22.1,,3.8,50,36,1014.7
108,서울,2020-10-08 18:00,20.2,,4.1,50,36,1015.2
108,서울,2020-10-08 19:00,18.8,,3.4,50,37,1016.5
